Transcript stable ID version	Gene stable ID	Gene stable ID version
ENSMUST00000212901.1	ENSMUSG00000023336	ENSMUSG00000023336.6
ENSMUST00000024107.6	ENSMUSG00000023336	ENSMUSG00000023336.6
ENSMUST00000237290.1	ENSMUSG00000024552	ENSMUSG00000024552.16
ENSMUST00000237674.1	ENSMUSG00000024552	ENSMUSG00000024552.16
ENSMUST00000163367.2	ENSMUSG00000024552	ENSMUSG00000024552.16
ENSMUST00000235389.1	ENSMUSG00000024552	ENSMUSG00000024552.16
ENSMUST00000025434.13	ENSMUSG00000024552	ENSMUSG00000024552.16
ENSMUST00000022036.13	ENSMUSG00000021553	ENSMUSG00000021553.14
ENSMUST00000215453.1	ENSMUSG00000042801	ENSMUSG00000042801.5
ENSMUST00000216906.1	ENSMUSG00000042801	ENSMUSG00000042801.5
ENSMUST00000050915.4	ENSMUSG00000042801	ENSMUSG00000042801.5
ENSMUST00000101645.9	ENSMUSG00000073245	ENSMUSG00000073245.10
ENSMUST00000169396.2	ENSMUSG00000073245	ENSMUSG00000073245.10
ENSMUST00000228075.2	ENSMUSG00000095325	ENSMUSG00000095325.3
ENSMUST00000235054.1	ENSMUSG00000095325	ENSMUSG00000095325.3
ENSMUST00000178401.1	ENSMUSG00000095325	ENSMUSG00000095325.3
ENSMUST00000075299.12	ENSMUSG00000033871	ENSMUSG00000033871.14
ENSMUST00000063307.5	ENSMUSG00000033871	ENSMUSG00000033871.14
ENSMUST00000179799.1	ENSMUSG00000095522	ENSMUSG00000095522.2
ENSMUST00000111915.7	ENSMUSG00000030207	ENSMUSG00000030207.15
ENSMUST00000111916.1	ENSMUSG00000030207	ENSMUSG00000030207.15
ENSMUST00000130612.1	ENSMUSG00000030207	ENSMUSG00000030207.15
ENSMUST00000151071.1	ENSMUSG00000030207	ENSMUSG00000030207.15
ENSMUST00000105032.3	ENSMUSG00000078235	ENSMUSG00000078235.3
ENSMUST00000106843.7	ENSMUSG00000078619	ENSMUSG00000078619.10
ENSMUST00000021052.15	ENSMUSG00000078619	ENSMUSG00000078619.10
ENSMUST00000140255.2	ENSMUSG00000078619	ENSMUSG00000078619.10
ENSMUST00000113504.9	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000079327.11	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000056391.14	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000113501.7	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000237909.1	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000113500.7	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000166909.1	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000078137.11	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000113503.9	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000170132.1	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000113502.9	ENSMUSG00000024947	ENSMUSG00000024947.17
ENSMUST00000037330.4	ENSMUSG00000032968	ENSMUSG00000032968.4
ENSMUST00000009356.10	ENSMUSG00000062345	ENSMUSG00000062345.10
ENSMUST00000064916.8	ENSMUSG00000062345	ENSMUSG00000062345.10
ENSMUST00000043349.6	ENSMUSG00000041078	ENSMUSG00000041078.7
ENSMUST00000122915.7	ENSMUSG00000015149	ENSMUSG00000015149.14
ENSMUST00000072965.4	ENSMUSG00000015149	ENSMUSG00000015149.14
ENSMUST00000170068.8	ENSMUSG00000015149	ENSMUSG00000015149.14
ENSMUST00000155327.7	ENSMUSG00000015149	ENSMUSG00000015149.14
ENSMUST00000017365.14	ENSMUSG00000017221	ENSMUSG00000017221.14
ENSMUST00000123676.1	ENSMUSG00000017221	ENSMUSG00000017221.14
ENSMUST00000025271.16	ENSMUSG00000024406	ENSMUSG00000024406.16
ENSMUST00000173934.7	ENSMUSG00000024406	ENSMUSG00000024406.16
ENSMUST00000172651.7	ENSMUSG00000024406	ENSMUSG00000024406.16
ENSMUST00000173805.7	ENSMUSG00000024406	ENSMUSG00000024406.16
ENSMUST00000173256.7	ENSMUSG00000024406	ENSMUSG00000024406.16
ENSMUST00000174782.1	ENSMUSG00000024406	ENSMUSG00000024406.16
ENSMUST00000107898.7	ENSMUSG00000033983	ENSMUSG00000033983.14
ENSMUST00000036649.7	ENSMUSG00000033983	ENSMUSG00000033983.14
ENSMUST00000002708.4	ENSMUSG00000002633	ENSMUSG00000002633.4
ENSMUST00000023336.9	ENSMUSG00000022657	ENSMUSG00000022657.9
ENSMUST00000028767.8	ENSMUSG00000027304	ENSMUSG00000027304.9
ENSMUST00000036439.5	ENSMUSG00000039385	ENSMUSG00000039385.5
ENSMUST00000022855.11	ENSMUSG00000022247	ENSMUSG00000022247.12
ENSMUST00000169050.7	ENSMUSG00000022247	ENSMUSG00000022247.12
ENSMUST00000055944.10	ENSMUSG00000050141	ENSMUSG00000050141.13
ENSMUST00000107978.1	ENSMUSG00000050141	ENSMUSG00000050141.13
ENSMUST00000105965.7	ENSMUSG00000028901	ENSMUSG00000028901.13
ENSMUST00000030733.8	ENSMUSG00000028901	ENSMUSG00000028901.13
ENSMUST00000105964.1	ENSMUSG00000028901	ENSMUSG00000028901.13
ENSMUST00000168553.7	ENSMUSG00000028901	ENSMUSG00000028901.13
ENSMUST00000107448.8	ENSMUSG00000028041	ENSMUSG00000028041.17
ENSMUST00000029676.11	ENSMUSG00000028041	ENSMUSG00000028041.17
ENSMUST00000107446.7	ENSMUSG00000028041	ENSMUSG00000028041.17
ENSMUST00000074582.6	ENSMUSG00000028041	ENSMUSG00000028041.17
ENSMUST00000072427.6	ENSMUSG00000110444	ENSMUSG00000110444.2
ENSMUST00000213012.1	ENSMUSG00000110444	ENSMUSG00000110444.2
ENSMUST00000239456.1	ENSMUSG00000110444	ENSMUSG00000110444.2
ENSMUST00000239413.1	ENSMUSG00000110444	ENSMUSG00000110444.2
ENSMUST00000239492.1	ENSMUSG00000110444	ENSMUSG00000110444.2
ENSMUST00000094933.4	ENSMUSG00000028514	ENSMUSG00000028514.15
ENSMUST00000165709.7	ENSMUSG00000028514	ENSMUSG00000028514.15
ENSMUST00000102545.7	ENSMUSG00000041219	ENSMUSG00000041219.14
ENSMUST00000110948.7	ENSMUSG00000041219	ENSMUSG00000041219.14
ENSMUST00000110947.1	ENSMUSG00000041219	ENSMUSG00000041219.14
ENSMUST00000110949.8	ENSMUSG00000041219	ENSMUSG00000041219.14
ENSMUST00000200846.1	ENSMUSG00000107280	ENSMUSG00000107280.1
ENSMUST00000145402.7	ENSMUSG00000023861	ENSMUSG00000023861.17
ENSMUST00000155364.7	ENSMUSG00000023861	ENSMUSG00000023861.17
ENSMUST00000124023.7	ENSMUSG00000023861	ENSMUSG00000023861.17
ENSMUST00000142594.7	ENSMUSG00000023861	ENSMUSG00000023861.17
ENSMUST00000130559.1	ENSMUSG00000023861	ENSMUSG00000023861.17
ENSMUST00000046754.14	ENSMUSG00000023861	ENSMUSG00000023861.17
ENSMUST00000114613.8	ENSMUSG00000036172	ENSMUSG00000036172.17
ENSMUST00000114612.7	ENSMUSG00000036172	ENSMUSG00000036172.17
ENSMUST00000077178.12	ENSMUSG00000036172	ENSMUSG00000036172.17
ENSMUST00000048479.13	ENSMUSG00000036172	ENSMUSG00000036172.17
ENSMUST00000114611.9	ENSMUSG00000036172	ENSMUSG00000036172.17
ENSMUST00000164007.7	ENSMUSG00000036172	ENSMUSG00000036172.17
ENSMUST00000171779.7	ENSMUSG00000036172	ENSMUSG00000036172.17
ENSMUST00000114622.9	ENSMUSG00000036172	ENSMUSG00000036172.17
ENSMUST00000166731.1	ENSMUSG00000036172	ENSMUSG00000036172.17
ENSMUST00000045855.8	ENSMUSG00000042770	ENSMUSG00000042770.8
ENSMUST00000118816.5	ENSMUSG00000035505	ENSMUSG00000035505.14
ENSMUST00000048363.9	ENSMUSG00000035505	ENSMUSG00000035505.14
ENSMUST00000068865.11	ENSMUSG00000055541	ENSMUSG00000055541.17
ENSMUST00000086401.9	ENSMUSG00000055541	ENSMUSG00000055541.17
ENSMUST00000108600.8	ENSMUSG00000055541	ENSMUSG00000055541.17
ENSMUST00000205296.1	ENSMUSG00000055541	ENSMUSG00000055541.17
ENSMUST00000086400.12	ENSMUSG00000055541	ENSMUSG00000055541.17
ENSMUST00000021548.11	ENSMUSG00000021123	ENSMUSG00000021123.12
ENSMUST00000122227.7	ENSMUSG00000021123	ENSMUSG00000021123.12
ENSMUST00000140823.1	ENSMUSG00000021123	ENSMUSG00000021123.12
ENSMUST00000102894.5	ENSMUSG00000112023	ENSMUSG00000112023.1
ENSMUST00000219661.1	ENSMUSG00000112023	ENSMUSG00000112023.1
ENSMUST00000038280.4	ENSMUSG00000027356	ENSMUSG00000027356.8
ENSMUST00000087729.11	ENSMUSG00000030206	ENSMUSG00000030206.13
ENSMUST00000111909.7	ENSMUSG00000030206	ENSMUSG00000030206.13
ENSMUST00000111911.8	ENSMUSG00000030206	ENSMUSG00000030206.13
ENSMUST00000111910.3	ENSMUSG00000030206	ENSMUSG00000030206.13
ENSMUST00000128041.7	ENSMUSG00000025227	ENSMUSG00000025227.14
ENSMUST00000086969.12	ENSMUSG00000025227	ENSMUSG00000025227.14
ENSMUST00000103134.3	ENSMUSG00000037944	ENSMUSG00000037944.8
ENSMUST00000111920.1	ENSMUSG00000002733	ENSMUSG00000002733.8
ENSMUST00000023882.13	ENSMUSG00000023118	ENSMUSG00000023118.15
ENSMUST00000153976.7	ENSMUSG00000023118	ENSMUSG00000023118.15
ENSMUST00000130328.1	ENSMUSG00000023118	ENSMUSG00000023118.15
ENSMUST00000065167.8	ENSMUSG00000042249	ENSMUSG00000042249.11
ENSMUST00000197888.4	ENSMUSG00000042249	ENSMUSG00000042249.11
ENSMUST00000197776.1	ENSMUSG00000042249	ENSMUSG00000042249.11
ENSMUST00000200157.4	ENSMUSG00000007987	ENSMUSG00000007987.12
ENSMUST00000199101.4	ENSMUSG00000007987	ENSMUSG00000007987.12
ENSMUST00000200153.4	ENSMUSG00000007987	ENSMUSG00000007987.12
ENSMUST00000008131.9	ENSMUSG00000007987	ENSMUSG00000007987.12
ENSMUST00000032882.8	ENSMUSG00000030647	ENSMUSG00000030647.8
ENSMUST00000149122.1	ENSMUSG00000030647	ENSMUSG00000030647.8
ENSMUST00000044058.10	ENSMUSG00000041241	ENSMUSG00000041241.12
ENSMUST00000105813.7	ENSMUSG00000041241	ENSMUSG00000041241.12
ENSMUST00000105815.1	ENSMUSG00000041241	ENSMUSG00000041241.12
ENSMUST00000187196.6	ENSMUSG00000021148	ENSMUSG00000021148.11
ENSMUST00000021573.5	ENSMUSG00000021148	ENSMUSG00000021148.11
ENSMUST00000201500.1	ENSMUSG00000106824	ENSMUSG00000106824.1
ENSMUST00000180066.8	ENSMUSG00000096330	ENSMUSG00000096330.8
ENSMUST00000186911.1	ENSMUSG00000096330	ENSMUSG00000096330.8
ENSMUST00000094892.11	ENSMUSG00000004371	ENSMUSG00000004371.15
ENSMUST00000163481.2	ENSMUSG00000004371	ENSMUSG00000004371.15
ENSMUST00000234277.1	ENSMUSG00000004371	ENSMUSG00000004371.15
ENSMUST00000019962.14	ENSMUSG00000019818	ENSMUSG00000019818.15
ENSMUST00000189300.1	ENSMUSG00000019818	ENSMUSG00000019818.15
ENSMUST00000032217.1	ENSMUSG00000030124	ENSMUSG00000030124.2
ENSMUST00000189008.2	ENSMUSG00000099655	ENSMUSG00000099655.2
ENSMUST00000238638.1	ENSMUSG00000118462	ENSMUSG00000118462.1
ENSMUST00000089558.6	ENSMUSG00000057278	ENSMUSG00000057278.8
ENSMUST00000066747.13	ENSMUSG00000053977	ENSMUSG00000053977.13
ENSMUST00000172321.2	ENSMUSG00000053977	ENSMUSG00000053977.13
ENSMUST00000001156.7	ENSMUSG00000001128	ENSMUSG00000001128.7
ENSMUST00000195008.5	ENSMUSG00000039286	ENSMUSG00000039286.12
ENSMUST00000046157.9	ENSMUSG00000039286	ENSMUSG00000039286.12
ENSMUST00000193779.1	ENSMUSG00000039286	ENSMUSG00000039286.12
ENSMUST00000028382.12	ENSMUSG00000026999	ENSMUSG00000026999.14
ENSMUST00000124377.1	ENSMUSG00000026999	ENSMUSG00000026999.14
ENSMUST00000140523.7	ENSMUSG00000044712	ENSMUSG00000044712.15
ENSMUST00000126488.7	ENSMUSG00000044712	ENSMUSG00000044712.15
ENSMUST00000153941.7	ENSMUSG00000044712	ENSMUSG00000044712.15
ENSMUST00000122920.7	ENSMUSG00000044712	ENSMUSG00000044712.15
ENSMUST00000101313.3	ENSMUSG00000044712	ENSMUSG00000044712.15
ENSMUST00000059524.6	ENSMUSG00000048087	ENSMUSG00000048087.6
ENSMUST00000013235.5	ENSMUSG00000013091	ENSMUSG00000013091.5
ENSMUST00000211214.1	ENSMUSG00000003868	ENSMUSG00000003868.14
ENSMUST00000209426.1	ENSMUSG00000003868	ENSMUSG00000003868.14
ENSMUST00000210271.1	ENSMUSG00000003868	ENSMUSG00000003868.14
ENSMUST00000107771.11	ENSMUSG00000003868	ENSMUSG00000003868.14
ENSMUST00000210439.1	ENSMUSG00000003868	ENSMUSG00000003868.14
ENSMUST00000211666.1	ENSMUSG00000003868	ENSMUSG00000003868.14
ENSMUST00000041382.6	ENSMUSG00000033703	ENSMUSG00000033703.9
ENSMUST00000033184.5	ENSMUSG00000030894	ENSMUSG00000030894.5
ENSMUST00000037850.6	ENSMUSG00000034484	ENSMUSG00000034484.8
ENSMUST00000049476.2	ENSMUSG00000036951	ENSMUSG00000036951.2
ENSMUST00000028963.13	ENSMUSG00000027465	ENSMUSG00000027465.13
ENSMUST00000144252.7	ENSMUSG00000027465	ENSMUSG00000027465.13
ENSMUST00000147591.1	ENSMUSG00000027465	ENSMUSG00000027465.13
ENSMUST00000040428.3	ENSMUSG00000093989	ENSMUSG00000093989.1
ENSMUST00000141880.1	ENSMUSG00000093989	ENSMUSG00000093989.1
ENSMUST00000217705.1	ENSMUSG00000112148	ENSMUSG00000112148.1
ENSMUST00000078778.4	ENSMUSG00000112148	ENSMUSG00000112148.1
ENSMUST00000220182.1	ENSMUSG00000112148	ENSMUSG00000112148.1
ENSMUST00000220226.1	ENSMUSG00000112148	ENSMUSG00000112148.1
ENSMUST00000046094.5	ENSMUSG00000040385	ENSMUSG00000040385.7
ENSMUST00000007257.9	ENSMUSG00000007041	ENSMUSG00000007041.9
ENSMUST00000204394.2	ENSMUSG00000107872	ENSMUSG00000107872.2
ENSMUST00000204423.2	ENSMUSG00000107872	ENSMUSG00000107872.2
ENSMUST00000204756.2	ENSMUSG00000107872	ENSMUSG00000107872.2
ENSMUST00000204677.1	ENSMUSG00000107872	ENSMUSG00000107872.2
ENSMUST00000032472.10	ENSMUSG00000079298	ENSMUSG00000079298.9
ENSMUST00000172887.7	ENSMUSG00000079298	ENSMUSG00000079298.9
ENSMUST00000205130.2	ENSMUSG00000079298	ENSMUSG00000079298.9
ENSMUST00000174544.1	ENSMUSG00000079298	ENSMUSG00000079298.9
ENSMUST00000058902.5	ENSMUSG00000044072	ENSMUSG00000044072.14
ENSMUST00000017276.13	ENSMUSG00000017132	ENSMUSG00000017132.17
ENSMUST00000100181.10	ENSMUSG00000017132	ENSMUSG00000017132.17
ENSMUST00000151165.1	ENSMUSG00000017132	ENSMUSG00000017132.17
ENSMUST00000106302.8	ENSMUSG00000017132	ENSMUSG00000017132.17
ENSMUST00000106305.8	ENSMUSG00000017132	ENSMUSG00000017132.17
ENSMUST00000035822.1	ENSMUSG00000033033	ENSMUSG00000033033.10
ENSMUST00000140512.7	ENSMUSG00000033033	ENSMUSG00000033033.10
ENSMUST00000027494.10	ENSMUSG00000026275	ENSMUSG00000026275.13
ENSMUST00000185498.6	ENSMUSG00000026275	ENSMUSG00000026275.13
ENSMUST00000049621.6	ENSMUSG00000048001	ENSMUSG00000048001.7
ENSMUST00000056567.5	ENSMUSG00000039577	ENSMUSG00000039577.17
ENSMUST00000081393.9	ENSMUSG00000039577	ENSMUSG00000039577.17
ENSMUST00000027144.7	ENSMUSG00000025991	ENSMUSG00000025991.8
ENSMUST00000135390.1	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000134700.7	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000108575.8	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000108579.7	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000021181.12	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000108578.8	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000102569.9	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000108577.7	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000100950.9	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000108576.9	ENSMUSG00000020831	ENSMUSG00000020831.18
ENSMUST00000203887.2	ENSMUSG00000047868	ENSMUSG00000047868.6
ENSMUST00000204250.2	ENSMUSG00000047868	ENSMUSG00000047868.6
ENSMUST00000204712.3	ENSMUSG00000047868	ENSMUSG00000047868.6
ENSMUST00000062314.3	ENSMUSG00000047868	ENSMUSG00000047868.6
ENSMUST00000110700.1	ENSMUSG00000027284	ENSMUSG00000027284.16
ENSMUST00000110701.7	ENSMUSG00000027284	ENSMUSG00000027284.16
ENSMUST00000072141.3	ENSMUSG00000025047	ENSMUSG00000025047.9
ENSMUST00000238954.1	ENSMUSG00000053799	ENSMUSG00000053799.8
ENSMUST00000066439.7	ENSMUSG00000053799	ENSMUSG00000053799.8
ENSMUST00000238817.1	ENSMUSG00000053799	ENSMUSG00000053799.8
ENSMUST00000033326.9	ENSMUSG00000031016	ENSMUSG00000031016.9
ENSMUST00000214271.1	ENSMUSG00000061367	ENSMUSG00000061367.3
ENSMUST00000078914.2	ENSMUSG00000061367	ENSMUSG00000061367.3
ENSMUST00000106858.7	ENSMUSG00000028522	ENSMUSG00000028522.16
ENSMUST00000143417.7	ENSMUSG00000028522	ENSMUSG00000028522.16
ENSMUST00000134533.7	ENSMUSG00000028522	ENSMUSG00000028522.16
ENSMUST00000097945.9	ENSMUSG00000028522	ENSMUSG00000028522.16
ENSMUST00000106857.7	ENSMUSG00000028522	ENSMUSG00000028522.16
ENSMUST00000106855.1	ENSMUSG00000028522	ENSMUSG00000028522.16
ENSMUST00000030247.10	ENSMUSG00000028522	ENSMUSG00000028522.16
ENSMUST00000169794.1	ENSMUSG00000091376	ENSMUSG00000091376.1
ENSMUST00000214672.1	ENSMUSG00000107662	ENSMUSG00000107662.2
ENSMUST00000169800.3	ENSMUSG00000107662	ENSMUSG00000107662.2
ENSMUST00000028384.4	ENSMUSG00000027001	ENSMUSG00000027001.10
ENSMUST00000006679.14	ENSMUSG00000057729	ENSMUSG00000057729.12
ENSMUST00000166201.1	ENSMUSG00000057729	ENSMUSG00000057729.12
ENSMUST00000005431.5	ENSMUSG00000005299	ENSMUSG00000005299.6
ENSMUST00000148451.1	ENSMUSG00000005299	ENSMUSG00000005299.6
ENSMUST00000027322.13	ENSMUSG00000026142	ENSMUSG00000026142.15
ENSMUST00000140020.1	ENSMUSG00000026142	ENSMUSG00000026142.15
ENSMUST00000179030.7	ENSMUSG00000052331	ENSMUSG00000052331.14
ENSMUST00000178156.7	ENSMUSG00000052331	ENSMUSG00000052331.14
ENSMUST00000178226.2	ENSMUSG00000052331	ENSMUSG00000052331.14
ENSMUST00000177679.1	ENSMUSG00000052331	ENSMUSG00000052331.14
ENSMUST00000044359.15	ENSMUSG00000052331	ENSMUSG00000052331.14
ENSMUST00000009550.13	ENSMUSG00000009406	ENSMUSG00000009406.13
ENSMUST00000164137.7	ENSMUSG00000021911	ENSMUSG00000021911.16
ENSMUST00000163350.7	ENSMUSG00000021911	ENSMUSG00000021911.16
ENSMUST00000022470.14	ENSMUSG00000021911	ENSMUSG00000021911.16
ENSMUST00000171279.1	ENSMUSG00000021911	ENSMUSG00000021911.16
ENSMUST00000170840.8	ENSMUSG00000021911	ENSMUSG00000021911.16
ENSMUST00000167691.8	ENSMUSG00000030325	ENSMUSG00000030325.16
ENSMUST00000174404.7	ENSMUSG00000030325	ENSMUSG00000030325.16
ENSMUST00000172601.7	ENSMUSG00000030325	ENSMUSG00000030325.16
ENSMUST00000174865.1	ENSMUSG00000030325	ENSMUSG00000030325.16
ENSMUST00000167250.7	ENSMUSG00000035835	ENSMUSG00000035835.14
ENSMUST00000092325.10	ENSMUSG00000035835	ENSMUSG00000035835.14
ENSMUST00000167897.7	ENSMUSG00000035835	ENSMUSG00000035835.14
ENSMUST00000165601.7	ENSMUSG00000035835	ENSMUSG00000035835.14
ENSMUST00000167707.1	ENSMUSG00000035835	ENSMUSG00000035835.14
ENSMUST00000166023.1	ENSMUSG00000035835	ENSMUSG00000035835.14
ENSMUST00000025740.7	ENSMUSG00000024824	ENSMUSG00000024824.7
ENSMUST00000237723.1	ENSMUSG00000024824	ENSMUSG00000024824.7
ENSMUST00000237923.1	ENSMUSG00000024824	ENSMUSG00000024824.7
ENSMUST00000026159.5	ENSMUSG00000025163	ENSMUSG00000025163.6
ENSMUST00000038537.8	ENSMUSG00000036459	ENSMUSG00000036459.15
ENSMUST00000144988.7	ENSMUSG00000020160	ENSMUSG00000020160.18
ENSMUST00000068264.13	ENSMUSG00000020160	ENSMUSG00000020160.18
ENSMUST00000177417.7	ENSMUSG00000020160	ENSMUSG00000020160.18
ENSMUST00000185131.7	ENSMUSG00000020160	ENSMUSG00000020160.18
ENSMUST00000123836.1	ENSMUSG00000001134	ENSMUSG00000001134.9
ENSMUST00000169485.5	ENSMUSG00000029480	ENSMUSG00000029480.13
ENSMUST00000196371.1	ENSMUSG00000029480	ENSMUSG00000029480.13
ENSMUST00000027493.3	ENSMUSG00000026274	ENSMUSG00000026274.11
ENSMUST00000128253.1	ENSMUSG00000026274	ENSMUSG00000026274.11
ENSMUST00000135523.4	ENSMUSG00000049532	ENSMUSG00000049532.11
ENSMUST00000058326.5	ENSMUSG00000049532	ENSMUSG00000049532.11
ENSMUST00000046835.13	ENSMUSG00000035992	ENSMUSG00000035992.15
ENSMUST00000143650.1	ENSMUSG00000035992	ENSMUSG00000035992.15
ENSMUST00000215147.1	ENSMUSG00000095030	ENSMUSG00000095030.2
ENSMUST00000089739.1	ENSMUSG00000095030	ENSMUSG00000095030.2
ENSMUST00000043077.7	ENSMUSG00000035686	ENSMUSG00000035686.8
ENSMUST00000096751.10	ENSMUSG00000071660	ENSMUSG00000071660.10
ENSMUST00000153281.1	ENSMUSG00000071660	ENSMUSG00000071660.10
ENSMUST00000088092.5	ENSMUSG00000071660	ENSMUSG00000071660.10
ENSMUST00000225545.1	ENSMUSG00000036721	ENSMUSG00000036721.14
ENSMUST00000053293.13	ENSMUSG00000036721	ENSMUSG00000036721.14
ENSMUST00000099720.2	ENSMUSG00000036721	ENSMUSG00000036721.14
ENSMUST00000071169.8	ENSMUSG00000040945	ENSMUSG00000040945.13
ENSMUST00000138808.7	ENSMUSG00000040945	ENSMUSG00000040945.13
ENSMUST00000038893.5	ENSMUSG00000040945	ENSMUSG00000040945.13
ENSMUST00000003964.16	ENSMUSG00000003865	ENSMUSG00000003865.16
ENSMUST00000211150.1	ENSMUSG00000003865	ENSMUSG00000003865.16
ENSMUST00000209640.1	ENSMUSG00000003865	ENSMUSG00000003865.16
ENSMUST00000219696.1	ENSMUSG00000062593	ENSMUSG00000062593.17
ENSMUST00000217706.1	ENSMUSG00000062593	ENSMUSG00000062593.17
ENSMUST00000064404.7	ENSMUSG00000031068	ENSMUSG00000031068.8
ENSMUST00000211496.1	ENSMUSG00000031068	ENSMUSG00000031068.8
ENSMUST00000209696.1	ENSMUSG00000031068	ENSMUSG00000031068.8
ENSMUST00000107048.7	ENSMUSG00000030704	ENSMUSG00000030704.14
ENSMUST00000032946.9	ENSMUSG00000030704	ENSMUSG00000030704.14
ENSMUST00000098252.4	ENSMUSG00000030704	ENSMUSG00000030704.14
ENSMUST00000205428.1	ENSMUSG00000054342	ENSMUSG00000054342.8
ENSMUST00000171904.2	ENSMUSG00000054342	ENSMUSG00000054342.8
ENSMUST00000205626.1	ENSMUSG00000054342	ENSMUSG00000054342.8
ENSMUST00000053265.7	ENSMUSG00000046573	ENSMUSG00000046573.7
ENSMUST00000111718.7	ENSMUSG00000027082	ENSMUSG00000027082.15
ENSMUST00000090732.9	ENSMUSG00000027082	ENSMUSG00000027082.15
ENSMUST00000111714.7	ENSMUSG00000027082	ENSMUSG00000027082.15
ENSMUST00000111711.7	ENSMUSG00000027082	ENSMUSG00000027082.15
ENSMUST00000111722.7	ENSMUSG00000027082	ENSMUSG00000027082.15
ENSMUST00000150261.7	ENSMUSG00000027082	ENSMUSG00000027082.15
ENSMUST00000111717.3	ENSMUSG00000027082	ENSMUSG00000027082.15
ENSMUST00000028487.9	ENSMUSG00000027082	ENSMUSG00000027082.15
ENSMUST00000028554.3	ENSMUSG00000027134	ENSMUSG00000027134.4
ENSMUST00000201991.3	ENSMUSG00000039191	ENSMUSG00000039191.12
ENSMUST00000087360.8	ENSMUSG00000039191	ENSMUSG00000039191.12
ENSMUST00000037618.12	ENSMUSG00000039191	ENSMUSG00000039191.12
ENSMUST00000201912.3	ENSMUSG00000039191	ENSMUSG00000039191.12
ENSMUST00000113865.4	ENSMUSG00000039191	ENSMUSG00000039191.12
ENSMUST00000201883.3	ENSMUSG00000039191	ENSMUSG00000039191.12
ENSMUST00000112173.7	ENSMUSG00000030352	ENSMUSG00000030352.15
ENSMUST00000112171.7	ENSMUSG00000030352	ENSMUSG00000030352.15
ENSMUST00000032503.11	ENSMUSG00000030352	ENSMUSG00000030352.15
ENSMUST00000123786.8	ENSMUSG00000030352	ENSMUSG00000030352.15
ENSMUST00000202372.3	ENSMUSG00000030352	ENSMUSG00000030352.15
ENSMUST00000154375.7	ENSMUSG00000030352	ENSMUSG00000030352.15
ENSMUST00000146268.7	ENSMUSG00000030352	ENSMUSG00000030352.15
ENSMUST00000145940.7	ENSMUSG00000030352	ENSMUSG00000030352.15
ENSMUST00000127105.7	ENSMUSG00000030352	ENSMUSG00000030352.15
ENSMUST00000096575.4	ENSMUSG00000024383	ENSMUSG00000024383.9
ENSMUST00000090275.4	ENSMUSG00000068615	ENSMUSG00000068615.4
ENSMUST00000021857.12	ENSMUSG00000021420	ENSMUSG00000021420.13
ENSMUST00000223796.1	ENSMUSG00000021420	ENSMUSG00000021420.13
ENSMUST00000099582.3	ENSMUSG00000021420	ENSMUSG00000021420.13
ENSMUST00000224611.1	ENSMUSG00000021420	ENSMUSG00000021420.13
ENSMUST00000224241.1	ENSMUSG00000021420	ENSMUSG00000021420.13
ENSMUST00000025083.13	ENSMUSG00000006740	ENSMUSG00000006740.14
ENSMUST00000163210.1	ENSMUSG00000006740	ENSMUSG00000006740.14
ENSMUST00000100627.8	ENSMUSG00000000275	ENSMUSG00000000275.16
ENSMUST00000107896.9	ENSMUSG00000000275	ENSMUSG00000000275.16
ENSMUST00000000284.6	ENSMUSG00000000275	ENSMUSG00000000275.16
ENSMUST00000057910.15	ENSMUSG00000047417	ENSMUSG00000047417.18
ENSMUST00000182260.7	ENSMUSG00000047417	ENSMUSG00000047417.18
ENSMUST00000183233.8	ENSMUSG00000047417	ENSMUSG00000047417.18
ENSMUST00000182604.7	ENSMUSG00000047417	ENSMUSG00000047417.18
ENSMUST00000180041.8	ENSMUSG00000033705	ENSMUSG00000033705.17
ENSMUST00000049507.5	ENSMUSG00000044254	ENSMUSG00000044254.6
ENSMUST00000124093.2	ENSMUSG00000038651	ENSMUSG00000038651.15
ENSMUST00000141292.8	ENSMUSG00000038651	ENSMUSG00000038651.15
